file,call,comment,refactoring,init,type,preprocessor,parameter,flow_control_stmt,access,cpp_feature,data_type,declaration,constructor,destructor,class,function
1551,0,4,2,0,0,0,0,1,0,0,0,0,0,0,0,0
1552,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1561,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1568,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1584,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
1590,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1591,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1592,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1596,0,0,2,0,0,0,0,0,0,0,0,4,0,0,0,1
1601,0,4,24,0,0,0,2,0,0,0,0,6,0,0,1,0
1602,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1614,0,0,3,0,0,3,0,1,0,0,0,1,0,0,0,0
1624,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1625,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0
1629,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1634,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0
1640,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1648,0,3,0,0,0,1,0,2,0,0,0,0,0,0,0,2
1649,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1652,0,2,8,0,0,2,0,0,0,0,0,5,0,0,0,0
1657,0,2,5,0,0,0,2,0,0,0,0,0,0,0,0,0
1658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1659,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
1661,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
1662,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
1666,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1671,2,3,6,0,0,1,0,12,0,0,0,4,0,0,0,0
1673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1676,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
1682,1,1,21,0,3,4,8,4,0,0,0,3,0,0,0,5
1683,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1687,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1688,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1690,0,0,6,0,0,2,0,0,0,0,0,0,0,0,0,0
1692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1693,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1694,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1696,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1698,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1706,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1719,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1725,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1727,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0
1730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1733,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1741,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,3
1743,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,3
1746,6,2,12,0,0,0,2,8,0,0,0,0,0,0,0,1
1748,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
1752,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
1753,0,0,4,0,0,0,0,1,0,0,0,3,0,0,0,2
1754,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0
1755,0,1,0,0,0,8,0,0,0,0,0,0,0,0,0,0
1757,0,1,0,0,0,8,0,0,0,0,0,0,0,0,0,0
1758,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
1762,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0
1764,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1767,11,32,30,0,0,21,5,212,0,0,0,21,0,2,2,9
1770,0,1,0,0,0,0,7,2,0,0,0,0,0,0,0,0
1774,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1777,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1778,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
1781,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0
1782,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1784,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
1793,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1794,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1799,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,2
1810,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
1813,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
1819,0,1,0,0,0,8,0,0,0,0,0,0,0,0,0,0
1820,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1822,1,1,1,0,0,8,0,0,0,0,0,1,0,0,0,0
1823,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
1830,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1833,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1843,6,7,13,0,5,9,0,0,0,0,0,3,0,0,0,0
1847,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1850,0,0,62,0,2,1,21,0,0,0,0,3,0,2,0,1
1854,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1856,0,2,20,0,0,0,0,0,0,0,0,0,0,0,0,0
1858,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
1860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1861,0,0,3,0,0,1,1,0,0,0,0,0,0,0,0,0
1866,1,2,3,0,0,0,0,1,0,0,0,0,0,0,0,1
1870,0,0,6,0,1,0,2,2,0,0,0,1,0,0,0,0
1871,1,2,3,0,0,0,0,1,0,0,0,0,0,0,0,1
1873,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1882,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
1895,0,0,6,0,0,0,1,0,0,0,0,1,0,0,0,0
1915,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1921,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
1922,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,1
1923,0,0,2,0,0,1,0,0,0,0,0,2,0,0,0,1
1926,0,2,0,0,0,1,0,2,0,0,0,0,0,0,0,0
1927,2,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0
1928,0,2,0,0,0,2,0,1,0,0,0,1,0,0,0,0
1932,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0
1936,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1940,1,5,4,0,0,4,0,1,0,0,1,3,2,0,0,3
1943,1,5,4,0,0,4,0,1,0,0,1,3,2,0,0,3
1945,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1952,0,0,1,0,0,0,0,1,0,0,0,2,0,0,0,0
1957,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0
1958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1964,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1966,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
1976,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,0,1,4,1,0,0,0,1,0,0,0,0,0,0,0,0
1984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1986,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1987,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1990,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1992,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2004,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2040,4,3,12,0,0,11,0,0,0,0,1,5,0,1,0,2
2053,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2056,0,0,2,0,0,5,0,1,0,0,0,0,0,0,0,0
2057,0,0,2,0,0,5,0,1,0,0,0,0,0,0,0,0
2061,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2070,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0
2071,0,2,6,0,0,3,0,0,0,0,0,2,0,0,0,0
2079,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2081,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2083,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2085,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
2090,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2093,2,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0
2096,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0
2101,0,0,2,0,0,5,0,1,0,0,0,0,0,0,0,0
2102,2,6,8,0,0,1,1,0,0,0,0,0,0,0,0,0
2103,0,1,51,0,0,1,0,0,0,0,0,1,0,0,0,0
2104,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2105,0,2,5,0,0,2,0,1,0,0,0,2,0,0,0,0
2107,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2110,0,2,5,0,0,2,0,1,0,0,0,2,0,0,0,0
2111,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
2113,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0
2117,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0
2119,0,0,48,0,0,0,0,1,0,0,0,0,0,0,0,0
2121,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2122,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
2128,0,0,12,0,0,0,0,0,0,0,0,2,0,0,0,0
2130,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
2133,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2142,2,1,19,0,0,0,0,3,0,0,0,0,0,0,0,0
2153,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
2158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2159,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2162,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
2163,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
2164,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0
2168,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
2169,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0
2172,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
2174,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2181,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0
2182,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1
2193,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2195,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2196,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,2
2201,0,1,2,0,0,0,0,3,0,0,0,0,0,0,0,0
2203,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
2206,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
2207,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2208,0,6,4,0,0,0,0,0,0,0,0,1,0,0,0,0
2209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2214,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
2215,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
2218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2219,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2221,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2223,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2226,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0
2231,4,0,6,0,0,2,0,0,0,0,0,0,0,0,0,0
2232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2234,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
2235,0,2,8,0,0,1,0,0,0,0,0,0,0,0,0,0
2239,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2241,11,158,487,1,9,210,38,152,0,0,15,131,0,0,0,31
2243,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2244,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0
2246,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2247,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
2249,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2255,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
2256,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2257,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2258,11,130,367,1,7,209,37,131,0,0,15,67,0,0,0,29
2259,0,26,120,0,2,2,1,22,0,0,0,64,0,0,0,0
2262,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
2265,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2269,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2279,0,2,0,0,0,0,3,2,0,0,0,0,0,0,0,0
2283,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2286,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2299,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0
2304,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2320,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2321,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2323,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2325,3,16,9,0,0,2,2,18,0,0,0,7,0,0,0,1
2329,2,1,10,0,0,0,0,3,0,0,0,2,0,0,0,0
2335,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2336,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2337,5,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
2342,0,0,0,0,0,1,4,1,0,0,0,0,0,0,0,0
2347,2,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0
2349,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
2354,9,14,7,0,0,14,9,7,0,0,0,7,0,0,0,4
2357,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2361,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0
2363,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2366,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0
2367,0,0,0,0,0,2,0,5,0,0,0,0,0,0,0,0
2368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2379,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2385,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2390,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
2391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2392,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
2394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2396,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2397,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2398,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0
2399,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
2402,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0
2403,0,5,133,0,0,3,0,2,1,0,1,6,0,0,0,0
2404,0,5,133,0,0,3,0,2,1,0,1,6,0,0,0,0
2405,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2406,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0
2407,0,3,0,0,0,2,0,2,0,0,0,2,0,0,0,0
2408,0,2,0,0,0,0,0,2,0,0,0,2,0,0,0,0
2422,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2423,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2427,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
2431,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
2436,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
2437,0,1,3,0,2,0,0,0,0,0,0,1,0,0,0,0
2441,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
2443,0,0,214,0,0,0,4,0,0,0,0,4,0,0,0,0
2449,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0
2470,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2478,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
2479,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2492,0,4,0,0,0,4,0,3,0,0,0,3,0,0,0,1
2495,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2502,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
2505,0,2,48,0,0,0,0,1,0,0,0,0,0,0,0,0
2506,0,4,12,1,0,19,4,2,0,0,0,3,1,0,0,1
2511,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2517,0,0,6,0,0,3,0,0,0,0,1,0,0,0,0,0
2520,0,0,6,0,0,3,0,0,0,0,1,0,0,0,0,0
2521,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2522,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2523,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1
2525,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2526,0,0,8,0,1,0,0,0,0,0,0,0,0,0,0,0
2527,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
2533,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2536,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0
2540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2541,0,3,8,0,0,3,0,1,0,0,0,5,0,0,0,2
2548,0,5,0,0,0,0,2,2,0,0,0,1,0,0,0,2
2554,1,2,3,0,0,0,0,2,0,0,0,0,0,0,0,0
2558,0,6,2,0,0,0,2,0,0,0,0,0,1,0,0,0
2562,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
2563,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0
2566,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2571,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0
2580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2583,0,0,6,0,0,3,0,0,0,0,1,0,0,0,0,0
2586,0,5,0,0,0,0,0,0,0,0,1,1,0,0,0,2
2591,0,5,0,0,0,0,0,0,0,0,1,1,0,0,0,2
2592,0,0,6,0,0,3,0,0,0,0,1,0,0,0,0,0
2593,0,1,0,0,0,25,0,0,0,0,0,1,2,0,1,1
2594,0,1,0,0,0,25,0,0,0,0,0,1,2,0,1,1
2595,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0
2598,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0
2601,5,1,2,0,0,1,0,3,0,0,0,0,0,0,0,0
2602,0,0,6,0,0,3,0,0,0,0,1,0,0,0,0,0
2606,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
2609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2610,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2612,0,0,6,0,0,3,0,0,0,0,1,0,0,0,0,0
2614,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
2621,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2622,0,1,0,0,0,25,0,0,0,0,0,1,2,0,1,1
2630,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0
2632,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
2633,0,4,0,0,0,0,0,1,0,0,0,2,0,0,0,2
2635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2636,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2640,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2662,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0
2665,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2667,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2670,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2675,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
2676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2682,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
2685,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2689,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2690,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2691,1,4,12,0,0,1,0,11,0,0,0,4,0,0,0,0
2692,1,4,12,0,0,1,0,11,0,0,0,4,0,0,0,0
2693,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2694,0,75,0,0,0,2,0,1,0,0,0,0,0,0,0,0
2696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2701,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2713,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2716,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0
2718,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2721,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,4
2722,0,0,2,0,0,0,0,1,0,0,0,2,0,0,0,3
2723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2725,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0
2726,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2727,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
2728,0,2,20,0,0,0,0,2,0,0,0,1,0,0,0,3
2731,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2733,0,2,20,0,0,0,0,2,0,0,0,1,0,0,0,3
2740,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2745,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0
2747,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2752,0,3,4,0,0,40,0,2,2,0,0,5,0,0,0,0
2753,0,1,12,0,0,0,0,2,0,0,0,3,0,0,0,0
2758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2764,0,3,4,0,0,40,0,2,2,0,0,5,0,0,0,0
2774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2784,1,8,29,0,0,4,5,6,0,0,0,6,0,0,0,0
2785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2786,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2
2787,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0
2788,2,0,2,0,0,0,33,0,0,0,0,3,0,0,0,0
2790,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0
2791,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0
2795,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2801,1,3,6,0,0,55,0,4,2,0,0,6,0,0,0,1
2804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2807,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0
2808,2,0,2,0,0,0,33,0,0,0,0,3,0,0,0,0
2810,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2813,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2815,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1
2818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2820,0,2,186,0,0,5,0,0,0,0,0,0,0,0,0,1
2821,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0
2822,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
2824,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
2837,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
2838,0,0,4,6,0,0,0,1,0,0,0,3,0,0,0,0
2839,0,0,8,0,0,0,0,4,0,0,0,0,0,0,0,0
2843,0,0,8,0,0,0,0,4,0,0,0,0,0,0,0,0
2845,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2856,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
2864,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
2867,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2870,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2
2873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2878,0,4,4,0,0,9,3,0,0,0,0,2,0,0,0,8
2879,0,6,0,0,0,8,0,0,0,0,0,0,0,0,0,0
2881,8,18,16,3,0,13,17,29,2,0,3,15,0,0,0,17
2886,8,18,16,3,0,13,17,29,2,0,3,15,0,0,0,17
2889,0,4,8,0,0,1,0,1,0,0,0,2,0,0,1,7
2891,0,1,1,0,0,2,0,0,0,0,1,0,0,0,0,3
2892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2893,0,3,6,0,0,0,0,3,0,0,0,1,0,0,0,2
