revision,unique_types,entropy
5828,2,0.185
5829,3,0.384
5830,4,0.442
5831,1,0.0
5832,0,0.0
5834,3,0.406
5837,2,0.235
5840,1,0.0
5844,1,0.0
5846,4,0.448
5850,2,0.256
5855,0,0.0
5856,1,0.0
5860,1,0.0
5861,6,0.576
5868,4,0.382
5873,3,0.384
5874,2,0.256
5875,2,0.256
5876,11,0.545
5877,11,0.545
5879,2,0.256
5880,3,0.384
5881,2,0.235
5882,0,0.0
5883,3,0.342
5891,1,0.0
5893,5,0.293
5894,0,0.0
5895,5,0.293
5901,5,0.293
5902,4,0.365
5903,1,0.0
5904,6,0.551
5906,2,0.256
5907,2,0.256
5913,0,0.0
5916,5,0.293
5919,1,0.0
5920,0,0.0
5924,4,0.365
5925,1,0.0
5943,7,0.546
5946,5,0.552
5949,2,0.235
5950,2,0.256
5961,0,0.0
5963,0,0.0
5968,10,0.673
5969,1,0.0
5971,10,0.673
5978,2,0.256
5982,1,0.0
5991,1,0.0
5992,1,0.0
6000,2,0.175
6004,6,0.586
6006,4,0.492
6009,1,0.0
6012,1,0.0
6014,1,0.0
6017,3,0.39
6036,3,0.339
6043,1,0.0
6049,2,0.235
6054,1,0.0
6069,1,0.0
6075,1,0.0
6080,0,0.0
6083,1,0.0
6091,1,0.0
6092,3,0.406
6100,1,0.0
6103,6,0.662
6104,3,0.339
6105,1,0.0
6112,3,0.406
6119,7,0.493
6120,2,0.256
6123,7,0.493
6124,2,0.109
6126,1,0.0
6127,7,0.675
6128,7,0.675
6129,2,0.256
6131,3,0.384
6132,2,0.256
6133,1,0.0
6138,0,0.0
6140,2,0.208
6143,8,0.588
6156,2,0.208
6160,2,0.256
6169,1,0.0
6177,1,0.0
6179,2,0.256
6180,2,0.256
6181,3,0.351
6182,1,0.0
6183,1,0.0
6184,7,0.651
6185,0,0.0
6188,7,0.651
6190,5,0.456
6206,1,0.0
6210,2,0.256
6220,2,0.235
6221,1,0.0
6222,1,0.0
6223,1,0.0
6225,11,0.71
6227,5,0.525
6231,1,0.0
6241,8,0.702
6242,8,0.702
6246,2,0.166
6249,2,0.166
6252,4,0.473
6255,1,0.0
6262,1,0.0
6266,4,0.492
6269,2,0.256
6270,1,0.0
6278,1,0.0
6280,1,0.0
6281,1,0.0
6282,1,0.0
6288,1,0.0
6289,1,0.0
6290,4,0.512
6291,6,0.629
6292,3,0.353
6296,2,0.208
6299,1,0.0
6300,3,0.373
6302,4,0.472
6303,3,0.351
6304,4,0.472
6311,1,0.0
6315,2,0.185
6319,2,0.208
6320,3,0.373
6323,1,0.0
6328,9,0.649
6331,4,0.491
6332,2,0.256
6333,2,0.235
6334,3,0.384
6337,3,0.351
6340,1,0.0
6351,1,0.0
6352,1,0.0
6353,0,0.0
6354,7,0.636
6355,1,0.0
6356,2,0.106
6357,2,0.166
6358,1,0.0
6361,6,0.619
6374,7,0.516
6377,1,0.0
6378,2,0.235
6380,0,0.0
6381,0,0.0
6382,0,0.0
6384,7,0.51
6386,2,0.235
6388,1,0.0
6391,0,0.0
6395,7,0.643
6397,2,0.235
6401,1,0.0
6402,2,0.256
6404,1,0.0
6406,1,0.0
6409,2,0.208
6412,0,0.0
6413,3,0.398
6417,3,0.384
6420,4,0.263
6421,3,0.406
6422,2,0.256
6425,6,0.593
6428,6,0.593
6432,3,0.406
6434,6,0.488
6437,2,0.235
6441,8,0.721
6443,8,0.721
6444,4,0.499
6445,1,0.0
6446,2,0.235
6454,2,0.256
6455,2,0.256
6457,2,0.249
6458,4,0.472
6459,3,0.317
6462,4,0.472
6465,1,0.0
6466,2,0.235
6470,3,0.272
6471,3,0.406
6472,1,0.0
6474,1,0.0
6481,1,0.0
6485,0,0.0
6489,2,0.235
6490,3,0.384
6491,11,0.548
6492,11,0.548
6493,9,0.792
6495,1,0.0
6497,4,0.491
6500,1,0.0
6501,0,0.0
6512,2,0.256
6522,1,0.0
6531,0,0.0
6532,1,0.0
6533,2,0.249
6536,1,0.0
6537,2,0.256
6542,4,0.445
6546,6,0.618
6553,1,0.0
6554,3,0.075
6556,3,0.075
6562,1,0.0
6567,2,0.235
6594,1,0.0
6595,3,0.406
6604,1,0.0
6609,1,0.0
6616,0,0.0
6622,2,0.256
6625,6,0.631
6628,0,0.0
6631,4,0.492
6634,4,0.492
6635,1,0.0
6639,4,0.492
6640,2,0.256
6652,2,0.235
6653,1,0.0
6654,1,0.0
6658,0,0.0
6661,9,0.61
6662,1,0.0
6665,9,0.632
6666,0,0.0
6668,2,0.256
6669,2,0.235
6670,1,0.0
6672,1,0.0
6686,2,0.256
6697,1,0.0
6701,2,0.208
6702,4,0.441
6703,1,0.0
6704,4,0.492
6705,0,0.0
6708,4,0.467
6711,1,0.0
6712,1,0.0
6716,2,0.235
6717,1,0.0
6720,1,0.0
6729,2,0.151
6735,3,0.06
6740,1,0.0
6741,3,0.384
6744,1,0.0
6745,2,0.208
6746,1,0.0
6748,8,0.609
6750,5,0.576
6752,1,0.0
6753,2,0.228
6761,0,0.0
6763,2,0.235
6765,1,0.0
6768,4,0.396
6769,1,0.0
6775,4,0.384
6776,10,0.733
6780,2,0.235
6781,10,0.733
6782,6,0.64
6787,0,0.0
6793,3,0.384
6798,1,0.0
6823,1,0.0
6826,1,0.0
6827,3,0.351
6831,2,0.244
6832,2,0.249
6841,1,0.0
6842,1,0.0
6846,0,0.0
6848,1,0.0
6850,3,0.384
6851,3,0.232
6853,0,0.0
6854,10,0.562
6855,4,0.449
6857,2,0.256
6859,2,0.256
6867,1,0.0
6868,4,0.492
6869,4,0.492
6870,1,0.0
6884,10,0.562
6889,1,0.0
6893,1,0.0
6899,0,0.0
6901,5,0.594
6902,2,0.053
6904,1,0.0
6907,2,0.256
6909,5,0.545
6912,1,0.0
6925,7,0.603
6927,3,0.384
6931,1,0.0
6935,1,0.0
6936,2,0.251
6948,2,0.208
6951,1,0.0
6952,2,0.235
6955,0,0.0
6957,1,0.0
6959,1,0.0
6966,6,0.522
6967,2,0.256
6968,2,0.185
6970,7,0.601
6971,2,0.256
6972,1,0.0
6973,3,0.335
6975,1,0.0
6976,5,0.552
6978,6,0.517
6979,1,0.0
6980,1,0.0
6982,3,0.384
6983,0,0.0
6984,2,0.235
6985,2,0.235
6989,6,0.522
6990,7,0.592
6993,2,0.256
6996,2,0.256
6997,11,0.751
6998,3,0.335
6999,1,0.0
7002,4,0.347
7005,1,0.0
7010,6,0.522
7011,2,0.185
7016,1,0.0
7018,3,0.392
7019,2,0.151
7020,3,0.406
7022,2,0.235
7023,6,0.522
7036,2,0.256
7037,3,0.373
7040,1,0.0
7044,1,0.0
7045,3,0.406
7048,2,0.235
7055,1,0.0
7060,1,0.0
7061,9,0.507
7062,9,0.507
7078,8,0.721
7082,9,0.719
7089,1,0.0
7090,5,0.572
7095,1,0.0
7097,2,0.256
7115,2,0.256
7117,2,0.256
7118,2,0.256
7129,1,0.0
7135,2,0.256
7137,2,0.256
7139,2,0.208
7140,0,0.0
7142,1,0.0
7143,2,0.256
7146,3,0.39
7150,2,0.185
7155,3,0.384
7165,4,0.448
7166,6,0.153
7167,2,0.256
7168,5,0.542
7172,1,0.0
7177,0,0.0
7178,0,0.0
7179,0,0.0
7200,11,0.725
7201,2,0.256
7203,11,0.723
7204,2,0.256
7213,2,0.256
7217,1,0.0
7218,1,0.0
7225,1,0.0
7226,11,0.725
7232,1,0.0
7233,1,0.0
7238,1,0.0
7243,2,0.256
7247,5,0.56
7249,2,0.166
7253,1,0.0
7254,2,0.235
7259,1,0.0
7266,6,0.517
7268,1,0.0
7282,1,0.0
7283,1,0.0
7287,1,0.0
7288,3,0.384
7290,2,0.256
7292,3,0.39
7293,1,0.0
7299,1,0.0
7304,2,0.185
7306,1,0.0
7308,1,0.0
7309,2,0.256
7312,0,0.0
7333,4,0.452
7336,2,0.256
7338,4,0.366
7340,6,0.549
7341,1,0.0
7345,2,0.256
7349,3,0.272
7356,1,0.0
7357,1,0.0
7358,1,0.0
7368,1,0.0
7370,2,0.129
7373,10,0.563
7374,3,0.384
7376,3,0.363
7627,0,0.0
7635,1,0.0
7639,3,0.384
7640,2,0.235
7644,2,0.256
7648,0,0.0
7652,2,0.256
7653,2,0.256
7657,0,0.0
7658,1,0.0
7659,2,0.235
7661,6,0.524
7678,9,0.57
7711,1,0.0
7712,1,0.0
7714,3,0.351
7718,2,0.256
7725,1,0.0
7727,1,0.0
7730,2,0.249
7741,1,0.0
7745,2,0.208
7747,1,0.0
7748,3,0.384
7749,6,0.646
7755,2,0.185
7757,1,0.0
7758,2,0.235
7760,3,0.384
7765,1,0.0
7769,3,0.384
7770,0,0.0
7771,1,0.0
7772,0,0.0
7773,5,0.356
7774,0,0.0
7776,4,0.426
7777,0,0.0
7780,1,0.0
7784,1,0.0
7785,1,0.0
7787,1,0.0
7788,5,0.572
7792,1,0.0
7793,1,0.0
7795,1,0.0
7796,1,0.0
7797,5,0.572
7799,1,0.0
7800,2,0.256
7806,3,0.313
7809,3,0.39
7810,1,0.0
7812,3,0.384
7813,1,0.0
7815,1,0.0
7819,5,0.416
7824,5,0.572
7829,2,0.256
7833,4,0.441
7834,4,0.441
7841,6,0.563
7854,1,0.0
7855,3,0.406
7857,2,0.235
7862,1,0.0
7873,1,0.0
7874,1,0.0
7877,2,0.235
7882,3,0.373
7885,1,0.0
7886,2,0.256
7887,2,0.235
7892,1,0.0
7893,2,0.235
7894,1,0.0
7895,2,0.106
7905,3,0.39
7907,2,0.235
7909,4,0.488
7915,1,0.0
7925,3,0.406
7926,2,0.256
7929,2,0.185
7930,1,0.0
7935,3,0.406
7936,2,0.208
7939,5,0.512
7946,1,0.0
7948,7,0.531
7949,1,0.0
7955,5,0.512
7956,8,0.469
7959,8,0.469
7960,2,0.139
7971,4,0.499
7972,5,0.512
7974,4,0.506
7976,4,0.448
7977,3,0.406
7981,8,0.545
7986,2,0.235
7994,2,0.235
7996,4,0.499
7999,8,0.545
8000,4,0.506
8011,1,0.0
8015,3,0.32
8028,4,0.472
8033,6,0.515
8034,6,0.515
8036,2,0.256
8037,0,0.0
8039,3,0.39
8041,1,0.0
8042,2,0.256
8047,2,0.256
8050,1,0.0
8053,1,0.0
8055,1,0.0
8060,5,0.44
8062,1,0.0
8063,4,0.396
8075,0,0.0
8080,4,0.451
8082,3,0.236
8089,2,0.256
8093,4,0.451
8097,9,0.589
8098,0,0.0
8103,5,0.486
8104,5,0.486
8107,2,0.235
8108,1,0.0
8112,7,0.615
8113,1,0.0
8114,5,0.45
8116,1,0.0
8117,1,0.0
8119,6,0.503
8120,3,0.384
8123,2,0.256
8124,2,0.256
8132,1,0.0
8133,0,0.0
8136,2,0.256
8138,4,0.491
8143,2,0.256
8144,1,0.0
8150,1,0.0
8157,8,0.469
8158,8,0.469
8160,0,0.0
8162,3,0.384
8163,1,0.0
8164,3,0.384
8165,3,0.384
8166,3,0.39
8168,6,0.619
8170,2,0.235
8184,4,0.473
8185,2,0.256
8186,1,0.0
8188,0,0.0
8190,4,0.473
8191,2,0.254
8194,0,0.0
8195,2,0.254
8196,0,0.0
8201,2,0.256
8206,1,0.0
8216,1,0.0
8217,5,0.401
8218,0,0.0
8223,2,0.256
8224,4,0.445
8226,1,0.0
8232,4,0.445
8240,3,0.406
8245,1,0.0
8263,0,0.0
8269,1,0.0
8271,0,0.0
8272,1,0.0
8273,0,0.0
8281,1,0.0
8286,2,0.235
8294,2,0.256
8303,0,0.0
8305,1,0.0
8310,3,0.406
8312,1,0.0
8321,3,0.373
8338,2,0.249
8341,1,0.0
8342,0,0.0
8346,4,0.351
8348,2,0.256
8349,4,0.449
8350,2,0.256
8351,1,0.0
8353,1,0.0
8355,0,0.0
8361,3,0.351
8362,1,0.0
8365,1,0.0
8371,2,0.1
8372,2,0.256
8386,1,0.0
8388,1,0.0
8389,1,0.0
8390,2,0.256
8392,2,0.208
8393,1,0.0
8396,1,0.0
8398,1,0.0
8399,1,0.0
8405,1,0.0
8413,3,0.351
8415,2,0.185
8417,0,0.0
8419,1,0.0
8420,1,0.0
8422,3,0.406
8424,1,0.0
8429,3,0.351
8431,2,0.235
8432,0,0.0
8438,1,0.0
8440,6,0.637
8441,1,0.0
8442,5,0.576
8445,3,0.32
8449,4,0.459
8450,2,0.256
8451,2,0.208
8453,0,0.0
8456,0,0.0
8458,1,0.0
8466,2,0.235
8470,1,0.0
8472,0,0.0
8473,1,0.0
8474,4,0.506
8475,7,0.693
8476,5,0.512
8477,1,0.0
8478,5,0.411
8482,3,0.398
8486,6,0.626
8487,2,0.249
8491,5,0.512
8492,5,0.411
8493,1,0.0
8494,3,0.398
8495,5,0.512
8496,1,0.0
8498,3,0.398
8499,5,0.411
8502,3,0.406
8504,2,0.256
8505,2,0.256
8507,2,0.235
8508,1,0.0
8527,1,0.0
8528,1,0.0
8534,1,0.0
8537,2,0.208
8541,4,0.492
8542,2,0.208
8543,1,0.0
8544,2,0.208
8545,0,0.0
8546,1,0.0
8547,6,0.517
8548,1,0.0
8550,4,0.492
8554,4,0.492
8555,2,0.208
8559,2,0.256
8560,2,0.235
8561,2,0.256
8567,8,0.685
8569,3,0.353
8576,1,0.0
8581,1,0.0
8588,0,0.0
8592,4,0.488
8593,2,0.256
8594,2,0.256
8595,2,0.256
8597,3,0.39
8598,2,0.235
8601,2,0.235
8606,2,0.235
8610,2,0.256
8611,3,0.406
8613,1,0.0
8614,2,0.249
8615,6,0.619
8619,1,0.0
8630,4,0.496
8632,4,0.496
8634,1,0.0
8641,0,0.0
8644,1,0.0
8648,4,0.496
8649,7,0.677
8650,2,0.256
8651,2,0.256
8652,2,0.256
8659,4,0.414
8660,2,0.235
8661,2,0.256
8663,1,0.0
8666,2,0.256
8667,2,0.235
8671,1,0.0
8672,1,0.0
8676,3,0.232
8683,2,0.235
8684,2,0.256
8686,3,0.232
8687,2,0.256
8690,6,0.632
8692,2,0.256
8693,1,0.0
8695,5,0.32
8697,5,0.32
8706,1,0.0
8708,3,0.384
8710,3,0.406
8712,3,0.384
8717,2,0.235
8720,2,0.235
8721,3,0.232
8722,5,0.548
8723,3,0.351
8724,5,0.55
8728,1,0.0
8734,5,0.552
8736,0,0.0
8738,1,0.0
8740,4,0.47
8743,3,0.406
8745,4,0.47
8748,2,0.256
8750,2,0.256
8751,3,0.406
8757,7,0.568
8758,7,0.568
8766,1,0.0
8767,3,0.406
8770,2,0.208
8775,2,0.1
8786,1,0.0
8787,2,0.1
8796,1,0.0
8799,0,0.0
8800,1,0.0
8804,3,0.332
8810,0,0.0
8816,1,0.0
8818,4,0.492
8820,1,0.0
8821,2,0.1
8822,1,0.0
8823,1,0.0
8829,2,0.256
8835,1,0.0
8840,0,0.0
8858,4,0.384
8859,2,0.235
8860,1,0.0
8864,1,0.0
8865,2,0.185
8866,4,0.384
8872,0,0.0
8874,2,0.256
8877,1,0.0
8879,1,0.0
8881,1,0.0
8885,3,0.39
8886,1,0.0
8888,1,0.0
8889,2,0.256
8914,3,0.384
8918,3,0.39
8919,3,0.384
8920,1,0.0
8921,1,0.0
8924,5,0.546
8928,1,0.0
8934,1,0.0
8940,3,0.384
8964,0,0.0
8967,4,0.293
8971,4,0.293
8981,1,0.0
8993,2,0.235
8994,0,0.0
8997,2,0.235
8999,2,0.235
9008,3,0.39
9013,9,0.561
9020,1,0.0
9021,1,0.0
9022,0,0.0
9029,2,0.256
9037,1,0.0
9050,2,0.235
9051,6,0.605
9059,6,0.605
9068,1,0.0
9075,0,0.0
9077,0,0.0
9083,1,0.0
9115,1,0.0
9136,12,0.647
9137,2,0.256
9141,3,0.32
9280,1,0.0
9310,3,0.371
9312,4,0.492
9330,9,0.453
9333,1,0.0
9345,3,0.294
9371,0,0.0
9376,3,0.351
9379,3,0.39
9400,1,0.0
9403,2,0.185
9407,3,0.209
9410,2,0.256
9414,2,0.256
9415,1,0.0
9416,3,0.27
9417,1,0.0
9418,1,0.0
9421,1,0.0
9424,2,0.151
9425,2,0.252
9427,2,0.235
9434,3,0.39
9436,3,0.266
9440,3,0.353
9449,0,0.0
9450,3,0.384
9457,7,0.358
9459,7,0.358
9460,0,0.0
9461,6,0.302
9463,2,0.09
9464,1,0.0
9465,8,0.319
9472,3,0.384
9473,2,0.235
9474,4,0.424
9475,2,0.126
9476,0,0.0
9477,1,0.0
9488,1,0.0
9493,1,0.0
9501,1,0.0
9535,3,0.384
9537,3,0.384
9538,3,0.384
9539,1,0.0
9541,3,0.402
9544,2,0.256
9554,7,0.398
9556,1,0.0
9558,1,0.0
9569,1,0.0
9578,3,0.406
9583,2,0.235
9587,1,0.0
9588,1,0.0
9591,2,0.256
9595,1,0.0
9598,1,0.0
9600,1,0.0
9601,2,0.235
9602,4,0.42
9618,1,0.0
9619,1,0.0
9624,0,0.0
9626,2,0.235
9630,0,0.0
9631,0,0.0
9633,1,0.0
9634,0,0.0
9644,1,0.0
9666,3,0.313
9670,4,0.491
9673,4,0.459
9674,4,0.459
9677,1,0.0
9678,7,0.537
9679,7,0.583
9682,9,0.622
9684,1,0.0
9685,1,0.0
9688,1,0.0
9692,1,0.0
9701,3,0.406
9703,0,0.0
9708,1,0.0
9709,8,0.609
9710,2,0.235
9711,8,0.657
9712,2,0.256
9713,2,0.256
9720,9,0.64
9721,0,0.0
9722,1,0.0
9723,3,0.406
9725,7,0.602
9726,3,0.384
9728,1,0.0
9731,2,0.256
9736,2,0.256
9737,1,0.0
9741,3,0.354
9745,3,0.354
9746,0,0.0
9753,4,0.102
9756,0,0.0
9759,2,0.235
9761,4,0.401
9763,1,0.0
9768,1,0.0
9769,3,0.406
9770,4,0.476
9775,1,0.0
9777,1,0.0
9781,1,0.0
9782,4,0.448
9783,1,0.0
9784,7,0.583
9785,1,0.0
9788,4,0.448
9789,2,0.185
9791,7,0.583
9793,2,0.256
9795,1,0.0
9796,0,0.0
9798,3,0.353
9802,7,0.602
9803,3,0.356
9804,3,0.384
9815,1,0.0
9816,2,0.208
9820,9,0.59
9822,4,0.492
9826,3,0.332
9827,3,0.39
9835,2,0.256
9863,3,0.406
9866,3,0.28
9873,2,0.256
9880,2,0.256
9885,7,0.621
9890,4,0.472
9892,7,0.621
9894,1,0.0
9897,1,0.0
9927,1,0.0
9928,1,0.0
9929,1,0.0
9931,2,0.235
9966,1,0.0
9967,1,0.0
9968,1,0.0
9971,2,0.235
9972,1,0.0
9974,2,0.235
9977,1,0.0
9978,1,0.0
9979,3,0.272
9982,1,0.0
9983,9,0.788
9987,1,0.0
9989,5,0.236
9991,4,0.476
9994,5,0.576
9995,7,0.606
9997,1,0.0
9999,2,0.256
10000,1,0.0
10001,1,0.0
10005,0,0.0
10015,1,0.0
10016,1,0.0
10027,0,0.0
10029,7,0.651
10037,2,0.256
10042,7,0.651
10050,1,0.0
10059,0,0.0
10060,1,0.0
10063,0,0.0
10064,5,0.509
10066,1,0.0
10067,1,0.0
10070,6,0.655
10074,5,0.576
10075,1,0.0
10076,1,0.0
10080,2,0.256
10081,7,0.502
10082,7,0.502
10094,2,0.166
10095,1,0.0
10097,5,0.563
10099,3,0.353
10110,5,0.575
10111,2,0.235
10125,2,0.208
10126,2,0.208
10130,6,0.521
10133,2,0.256
10139,3,0.384
10140,1,0.0
10143,2,0.208
10146,2,0.256
10148,6,0.619
10149,1,0.0
10158,2,0.256
10162,1,0.0
10163,2,0.256
10165,2,0.256
10166,4,0.512
10168,2,0.235
10169,9,0.661
10173,9,0.661
10179,10,0.639
10180,9,0.585
10181,7,0.667
10188,1,0.0
10190,6,0.295
10192,2,0.185
10193,0,0.0
10195,7,0.651
10196,2,0.256
10198,1,0.0
10199,0,0.0
10200,1,0.0
10201,7,0.651
10205,2,0.235
10206,2,0.185
10211,1,0.0
10218,5,0.346
10224,3,0.086
10225,3,0.057
10232,2,0.256
10234,1,0.0
10238,3,0.406
10245,0,0.0
10246,0,0.0
10252,2,0.256
10253,5,0.472
10254,1,0.0
10256,0,0.0
10261,3,0.383
10263,1,0.0
10265,2,0.256
10267,2,0.256
10269,1,0.0
10277,1,0.0
10281,2,0.208
10289,2,0.235
10301,1,0.0
10304,1,0.0
10308,5,0.563
10310,5,0.563
10312,2,0.235
10314,1,0.0
10315,0,0.0
10317,3,0.373
10318,2,0.235
10321,2,0.256
10322,1,0.0
10323,5,0.55
10325,2,0.256
10326,1,0.0
10327,3,0.384
10329,1,0.0
10333,3,0.272
10344,3,0.254
10349,4,0.442
10351,0,0.0
10356,2,0.256
10358,2,0.235
10359,4,0.442
10365,2,0.256
10368,9,0.596
10373,6,0.406
10374,6,0.406
10377,1,0.0
10381,1,0.0
10386,3,0.313
10387,3,0.406
10389,2,0.256
10390,3,0.313
10394,4,0.472
10395,8,0.458
10396,0,0.0
10406,1,0.0
10407,0,0.0
10413,7,0.576
10416,2,0.185
10420,1,0.0
10422,1,0.0
10426,5,0.594
10427,8,0.451
10428,5,0.594
10434,5,0.479
10437,8,0.451
10440,5,0.481
10441,1,0.0
10442,1,0.0
10443,3,0.32
10445,2,0.235
10446,5,0.481
10451,1,0.0
10453,1,0.0
10458,3,0.351
10459,3,0.252
10460,2,0.256
10462,2,0.256
10463,1,0.0
10464,3,0.057
10465,1,0.0
10468,1,0.0
10470,2,0.208
10472,6,0.553
10476,6,0.553
10477,0,0.0
10485,1,0.0
10488,2,0.256
10492,0,0.0
10493,1,0.0
10494,2,0.106
10496,4,0.4
10497,4,0.4
10499,1,0.0
10500,1,0.0
10501,2,0.256
10503,1,0.0
10507,3,0.384
10511,1,0.0
10520,1,0.0
10523,1,0.0
10524,7,0.535
10526,7,0.535
10527,1,0.0
10528,2,0.235
10530,1,0.0
10531,2,0.235
10532,7,0.568
10534,2,0.235
10538,2,0.208
10539,6,0.641
10540,6,0.641
10542,7,0.568
10547,1,0.0
10548,1,0.0
10552,1,0.0
10557,1,0.0
10567,1,0.0
10570,7,0.533
10571,7,0.533
10578,1,0.0
10583,5,0.546
10587,5,0.456
10591,1,0.0
10593,5,0.456
10605,1,0.0
10606,1,0.0
10615,5,0.546
10626,0,0.0
10627,7,0.346
10629,0,0.0
10630,5,0.56
10631,5,0.56
10641,3,0.28
10643,3,0.384
10646,2,0.139
10649,0,0.0
10650,2,0.166
10665,5,0.539
10666,1,0.0
10668,2,0.235
10671,8,0.582
10674,1,0.0
10678,3,0.242
10680,3,0.406
10681,2,0.235
10684,2,0.235
10691,2,0.235
10697,1,0.0
10710,0,0.0
10712,2,0.256
10725,3,0.353
10728,1,0.0
10729,4,0.168
10731,0,0.0
10733,3,0.353
10744,3,0.39
10752,1,0.0
10757,1,0.0
10771,2,0.235
10784,5,0.594
10785,5,0.594
10786,3,0.28
10787,1,0.0
10789,1,0.0
10793,2,0.235
10798,1,0.0
10801,5,0.572
10802,4,0.392
10803,1,0.0
10807,4,0.392
10809,5,0.542
10815,2,0.235
10816,5,0.542
10818,0,0.0
10826,2,0.256
10836,9,0.618
10838,5,0.542
10843,5,0.542
10849,4,0.262
10850,1,0.0
10851,3,0.318
10852,1,0.0
10853,4,0.492
10854,8,0.679
10859,1,0.0
10862,4,0.492
10863,1,0.0
10864,1,0.0
10875,2,0.256
10882,3,0.367
10885,6,0.336
10891,6,0.62
10892,7,0.592
10894,1,0.0
10902,7,0.592
10907,2,0.256
10915,5,0.56
10921,5,0.56
10925,1,0.0
10926,1,0.0
10930,3,0.406
10938,9,0.41
10940,3,0.313
10944,3,0.406
10948,9,0.41
10958,3,0.32
10960,2,0.256
10965,3,0.371
10971,3,0.384
10972,2,0.256
10974,3,0.371
10979,8,0.573
10982,2,0.256
10987,3,0.294
10991,4,0.492
10994,1,0.0
10999,6,0.598
11003,0,0.0
11004,1,0.0
11006,1,0.0
11008,2,0.185
11009,6,0.567
11010,1,0.0
11014,4,0.507
11020,3,0.384
11023,1,0.0
11025,3,0.371
11026,0,0.0
11029,2,0.244
11034,2,0.256
11036,3,0.371
11040,2,0.208
11042,7,0.682
11043,3,0.384
11046,5,0.553
11048,5,0.542
11055,5,0.542
11061,0,0.0
11069,1,0.0
11085,3,0.313
11088,2,0.256
11092,1,0.0
11093,4,0.492
11094,6,0.626
11096,2,0.106
11109,3,0.32
11110,2,0.256
11111,3,0.171
11113,1,0.0
11120,5,0.459
11128,4,0.512
11132,1,0.0
11138,1,0.0
11141,3,0.171
11143,3,0.272
11148,11,0.63
11149,11,0.63
11171,1,0.0
11174,1,0.0
11175,1,0.0
11182,11,0.63
11183,11,0.63
11202,3,0.406
11203,1,0.0
11204,3,0.406
11211,1,0.0
11236,4,0.429
11239,3,0.384
11240,1,0.0
11256,3,0.406
11267,2,0.235
11269,6,0.625
11273,5,0.54
11274,4,0.426
11279,4,0.429
11281,1,0.0
11287,6,0.625
11289,5,0.556
11291,6,0.627
11292,4,0.426
11293,6,0.625
11298,2,0.208
11303,1,0.0
11305,1,0.0
11306,1,0.0
11307,2,0.235
11314,3,0.373
11319,2,0.235
11320,2,0.256
11322,1,0.0
11324,1,0.0
11326,2,0.235
11327,4,0.464
11330,2,0.208
11331,2,0.208
11332,2,0.208
11333,4,0.499
11334,0,0.0
11337,3,0.351
11354,2,0.235
11355,2,0.235
11356,4,0.426
11357,1,0.0
11358,0,0.0
11367,3,0.384
11370,3,0.39
11375,4,0.396
11378,4,0.396
11397,1,0.0
11398,6,0.625
11402,3,0.39
11404,6,0.625
11406,1,0.0
11410,2,0.208
11419,5,0.515
11422,1,0.0
11425,4,0.366
11426,1,0.0
11427,4,0.415
11428,0,0.0
11431,3,0.384
11432,2,0.256
11438,4,0.512
11445,1,0.0
11448,2,0.256
11462,3,0.36
11467,1,0.0
11468,3,0.384
11469,2,0.256
11471,1,0.0
11472,1,0.0
11473,1,0.0
11476,2,0.185
11483,2,0.256
11484,0,0.0
11490,1,0.0
11497,3,0.406
11501,1,0.0
11506,3,0.223
11507,2,0.256
11509,1,0.0
11510,0,0.0
11511,0,0.0
11526,1,0.0
11529,5,0.481
11542,5,0.462
11544,0,0.0
11548,1,0.0
11549,0,0.0
11551,2,0.235
11560,5,0.543
11561,0,0.0
11562,5,0.542
11564,4,0.448
11565,3,0.406
11571,5,0.556
11576,2,0.256
11578,2,0.235
11582,1,0.0
11584,3,0.39
11585,1,0.0
11597,7,0.702
11600,3,0.406
11602,6,0.572
11603,1,0.0
11604,5,0.542
11605,5,0.542
11606,7,0.693
11616,2,0.235
11620,3,0.39
11621,1,0.0
11624,2,0.256
11627,2,0.256
11634,2,0.256
11635,2,0.256
11643,2,0.185
11647,3,0.333
11652,2,0.256
11653,2,0.256
11655,4,0.512
11656,3,0.096
11657,1,0.0
11662,3,0.384
11663,1,0.0
11664,1,0.0
11665,1,0.0
11669,0,0.0
11670,3,0.39
11679,1,0.0
11682,1,0.0
11684,3,0.338
11685,1,0.0
11687,2,0.235
11688,2,0.166
11689,0,0.0
11691,1,0.0
11701,1,0.0
11704,2,0.256
11705,3,0.313
11706,5,0.56
11714,1,0.0
11724,3,0.384
11725,3,0.157
11728,3,0.157
11730,2,0.256
11732,1,0.0
11733,2,0.256
11735,4,0.512
11737,3,0.292
11740,7,0.571
11742,8,0.728
11743,7,0.571
11747,6,0.572
11748,1,0.0
11755,4,0.402
11756,7,0.571
11757,7,0.571
11760,1,0.0
11762,3,0.157
11764,4,0.402
11766,1,0.0
11770,2,0.256
11777,1,0.0
11784,1,0.0
11788,1,0.0
11792,5,0.491
11793,1,0.0
11795,3,0.406
11802,0,0.0
11805,1,0.0
11806,6,0.588
11807,6,0.588
11810,7,0.719
11812,1,0.0
11815,6,0.645
11817,2,0.256
11833,1,0.0
11837,3,0.384
11843,2,0.159
11849,3,0.313
11857,1,0.0
11860,3,0.406
11861,1,0.0
11863,3,0.384
11864,1,0.0
11868,5,0.543
11869,7,0.664
11878,4,0.331
11883,0,0.0
11885,1,0.0
